N,P,K,temperature,humidity,ph,rainfall,label
87,27.0,45,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon
118,14.0,52,24.42998931,86.33904774,6.229498836,48.58241822,muskmelon
25,6.0,41,28.38503882,99.18843684,5.55771171,189.67113490000003,pomegranate
0,36.0,29,34.13072188,51.25786185,5.101206389,96.38808001,mango
69,58.0,15,19.39851734,62.35750641,5.696205468,60.95197486,maize
39,73.0,20,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas
20,55.0,16,18.17234999,14.70085967,6.358740355,90.7760707,pigeonpeas
89,25.0,53,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
19,18.0,38,31.99490489,18.84881347,5.279388967,97.38741498,pomegranate
119,5.0,48,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
113,25.0,46,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
19,57.0,20,27.0956288,42.26206161,8.340398059,71.12710390000002,mothbeans
83,7.0,49,25.85483596,89.13163965,6.049609892,46.85176955,muskmelon
72,58.0,18,18.66746724,61.516474,5.721667141,69.93293255,maize
118,31.0,48,27.6496114,51.11044023,6.351823783,122.8392822,muskmelon
102,25.0,54,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon
34,48.0,47,41.04224355,91.37258067,6.805277038,181.527598,papaya
79,45.0,43,25.71901209,79.15532398,6.349606327,223.3671883,jute
25,124.0,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes
5,25.0,38,23.22594,94.42971362,6.8444019,105.6917856,pomegranate
120,25.0,51,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon
22,63.0,18,27.96583691,61.34900107,8.639586199,70.10472076,blackgram
14,69.0,16,20.95628486,63.68128841,7.239455147,52.39881209,lentil
5,17.0,9,18.426993600000007,80.55625868,5.569230319,69.75734306,orange
89,50.0,38,26.54348085,84.67353597,7.072655622,183.6222657,jute
1,63.0,16,23.77989026,62.93386903,5.893332377999999,106.977723,lentil
21,79.0,18,25.08966129,68.17543102,6.559681838,41.45486619,lentil
22,56.0,18,33.95309131,69.96100028,7.423530351,61.16350463,blackgram
53,54.0,55,33.32315744,91.25271223,6.709668804,234.496633,papaya
40,73.0,24,33.39438752,92.93692886,6.602888248999999,63.57445989,blackgram
45,61.0,21,19.48649305,16.06240074,6.489389282,81.52842690000001,blackgram
32,66.0,20,21.42451099,20.39659714,5.912289889,116.5206923,blackgram
31,27.0,38,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate
9,64.0,23,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
20,58.0,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas
27,121.0,200,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple
24,67.0,22,18.01272266,18.30968112,8.753795334,81.98568791,kidneybeans
20,35.0,17,29.5888162,89.9939693,6.904587016,54.96121262,mungbean
73,45.0,18,43.03714283,81.46528898,6.720744449,41.5856585,cotton
22,59.0,25,28.56149805,83.63802195,6.689825155,41.013132,mungbean
13,16.0,9,34.74004942,93.12316972,6.949838549,100.1967854,orange
40,23.0,9,34.90665289,92.87820148,7.418761774,102.1906333,orange
31,43.0,22,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
81,74.0,54,29.36792366,76.24900101,6.684381357,30.18713162,banana
100,80.0,52,25.96308415,82.57813624,5.838748311,70.31782647,banana
9,16.0,38,27.41503453,80.98004661,6.91380932,40.53173216,pomegranate
36,21.0,30,30.17294105,51.0845903,6.814630246,95.23444287,mango
68,60.0,39,23.22397386,83.03322691,6.336253525,221.2091958,rice
34,60.0,16,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
101,13.0,48,25.5421695,83.31883376,6.936997681,57.57343233,muskmelon
106,14.0,45,24.47018505,84.16390229,6.417011754,57.26773002,muskmelon
24,60.0,24,28.42062847,53.77336343,7.815210661,49.02366803,mothbeans
21,136.0,195,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple
67,59.0,41,21.94766735,80.97384195,5.682522797000001,213.356092,rice
95,21.0,46,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon
28,70.0,18,21.01142393,19.69141302,5.111488821,185.2039114,pigeonpeas
26,57.0,81,19.62416321,18.71483156,7.064790365,88.4585692,chickpea
36,26.0,27,30.17294105,51.0845903,6.814630246,95.23444287,mango
34,65.0,16,26.7230014,64.24992106,6.898905799,42.87274897,blackgram
101,31.0,27,26.70897548,69.71184111,6.861235184,158.86088869999998,coffee
11,62.0,22,23.89756791,22.74378977,5.940546818,112.6616435,lentil
62,63.0,24,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
21,47.0,55,27.16159076,66.76017239,6.92009048,69.85112265,papaya
31,29.0,32,24.96273236,92.40501423,6.4973666770000005,109.4169192,mango
87,18.0,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
21,21.0,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
37,65.0,19,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans
44,55.0,21,29.6321052,65.91359954,7.42160832,71.16331975,blackgram
115,17.0,55,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
118,21.0,51,24.42748931,86.33904774,6.678805092,48.58241822,watermelon
107,14.0,50,28.59052369,91.33617236,6.094016337999999,29.44008034,watermelon
108,38.0,23,26.98212846,86.70068316,6.770434148,42.91292205,cotton
111,6.0,54,26.493064500000006,88.59143088,6.313512998999999,46.06382209,muskmelon
42,77.0,24,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram
20,60.0,23,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas
76,47.0,36,20.08369642,83.29114712,6.501521192,256.36132680000003,rice
42,61.0,24,26.2723291,62.28814857,5.774755143999999,126.7265352,blackgram
111,87.0,53,29.44795403,78.34971537,5.505393832999999,96.45042585,banana
31,5.0,5,17.66545409,91.69865887,6.583411671,110.6857506,orange
8,139.0,199,25.99901833,81.53996362,6.547041902999999,23.28618248,grapes
36,36.0,28,27.98392787,53.33018851,5.548584852,99.61465679,mango
37,20.0,37,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
39,70.0,19,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
61,53.0,36,22.70883798,82.63941394,5.70080568,271.3248604,jute
89,95.0,50,21.0425355,82.67839517,7.251000789,233.1075816,banana
5,65.0,17,18.28072173,68.10365387,6.978361689,48.80253285,lentil
19,17.0,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut
27,29.0,32,26.61423461,96.97300803,6.142010637,191.006688,mango
53,67.0,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram
3,71.0,18,18.31910448,34.69776639,4.964887857,107.4721605,lentil
89,25.0,54,24.69368934,85.56967628,6.353107392999999,48.99390828,muskmelon
26,55.0,19,29.87854588,65.73085206,6.950300686,44.95654782,lentil
59,63.0,16,31.65531175,60.13263713,6.52669158,66.69096751,blackgram
89,25.0,50,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon
38,27.0,9,34.51423957,92.03298013,7.786725333,118.32719679999998,orange
62,48.0,24,18.66746724,71.516474,5.721667141,69.93293255,maize
100,10.0,53,24.54356968,84.60808277,6.211748957,42.00660251,muskmelon
22,21.0,35,32.23797837,90.15406807,6.460044777999999,104.7052254,pomegranate
28,59.0,23,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas
10,71.0,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
25,65.0,24,33.86351172,68.59232289,6.880245789,69.24464096,blackgram
72,57.0,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton
118,12.0,54,27.96872273,92.17444796,6.010739645,28.94766949,muskmelon
99,12.0,52,23.34467359,90.37981478,5.811975094,112.8954016,muskmelon
1,67.0,18,33.50876355,55.70976142,7.322097972000001,126.6738117,pigeonpeas
0,70.0,23,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas
3,75.0,24,24.84906168,22.89464642,5.608165195,62.21292186,pigeonpeas
21,68.0,47,27.16159076,66.76017239,6.92009048,69.85112265,papaya
18,25.0,40,26.14162144,93.28415295,6.071897347,195.4115025,pomegranate
31,62.0,23,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas
23,55.0,22,27.70496805,63.20915034,7.74672376,37.46160727,blackgram
34,65.0,19,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram
32,11.0,41,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate
89,29.0,54,21.44653958,84.94375962,5.824709117,272.2017204,watermelon
25,21.0,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate
37,65.0,23,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans
87,54.0,19,25.61707368,63.4711755,6.576418207000001,108.8303762,maize
89,81.0,48,27.96236771,84.15403614,5.644486582000001,97.55986676,banana
71,54.0,41,26.63952463,70.95705996,7.311077075,199.3355744,jute
82,35.0,38,25.49386782,86.97061481,7.299076163,176.5268267,jute
131,49.0,20,23.02038334,81.83896111,6.336419084,66.13442813,cotton
35,131.0,196,22.42776057,93.91722423,5.893490899,102.7230739,grapes
99,5.0,47,24.13078816,84.84494575,6.649086972,51.19470197,muskmelon
31,36.0,26,33.93679864,52.72170281,6.460542749,97.4611918,mango
22,123.0,198,20.13037175,89.31505137,6.1438746910000015,107.3416913,grapes
69,39.0,43,23.24925555,76.65346838,6.434610995,184.7674863,jute
17,73.0,19,29.05941162,62.10652364,7.042474679,36.5011366,lentil
90,39.0,37,21.81441246,81.68688879,6.86106911,190.7886386,jute
89,11.0,47,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
13,70.0,20,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
67,68.0,50,35.26824831,92.38282957,6.821774589,149.8488208,papaya
10,37.0,24,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean
11,23.0,48,15.99050693,81.23966573,5.7343170070000005,74.40198861,muskmelon
96,50.0,40,21.65845777,78.2760269,6.280725549,38.07659414,rice
23,74.0,18,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
24,63.0,17,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
70,56.0,51,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya
29,11.0,11,13.70319166,90.95589386,7.609348255,106.2944879,orange
89,13.0,52,28.70595247,89.44030129,5.445008416,95.8946444,muskmelon
27,24.0,34,31.27180992,52.23810152,6.811291098,89.74409017,mango
117,76.0,49,25.56202173,77.38229006,6.119266009,93.10247183,banana
36,28.0,26,30.17294105,51.0845903,6.814630246,95.23444287,mango
5,28.0,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
37,126.0,195,25.93381964,83.4795292,7.080506001,51.02372773,grapes
50,64.0,24,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
30,65.0,22,30.91219459,68.79427388,7.747775262999999,66.63830637,lentil
20,28.0,10,31.8520694,90.12220323,6.407715561,109.9455062,orange
27,71.0,23,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas
58,71.0,19,23.19305333,67.58614196,7.641024177,49.55213308,blackgram
13,66.0,20,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas
12,29.0,12,29.20394909,95.66997327,5.959493188,211.2506267,orange
100,30.0,50,29.72791119,94.29753295,6.367800632000001,26.52364146,muskmelon
3,75.0,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
13,12.0,44,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate
37,65.0,23,35.45790488,68.75810535,5.269504214,108.6333046,lentil
12,67.0,23,25.62896214,63.14909763,6.585020302999999,45.49683991,lentil
25,76.0,18,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas
18,57.0,24,25.87990287,67.55109024,6.347379185,47.89645224,pigeonpeas
28,37.0,17,29.008124,84.96089355,6.664187809,45.91011391,mungbean
93,91.0,55,27.84767901,83.31110751,6.101241579,117.2878912,banana
22,54.0,17,28.56149805,83.63802195,6.689825155,41.013132,mungbean
38,24.0,33,27.98392787,53.33018851,5.548584852,99.61465679,mango
18,27.0,34,31.66524687,51.98594645,5.435840509,89.98024312,mango
37,50.0,25,29.65296893,88.48587386,6.5304707,56.01913159,mungbean
58,51.0,48,42.13473976,91.70445386,6.757470637000001,197.402901,papaya
31,46.0,24,24.43847399,81.69801729,6.757457943,60.79645852,mungbean
12,8.0,11,16.14820285,91.4448027,7.995848977,107.4287664,orange
19,7.0,8,27.69819273,91.71369387,5.403908327999999,100.7720705,orange
58,63.0,19,19.81344531,14.69765308,6.515499548999999,78.96514709,blackgram
70,46.0,48,33.83508569,92.85470152,6.991626158,203.4044028,papaya
32,25.0,14,10.35609594,93.75652041,7.796034006,101.1456947,orange
2,35.0,31,30.90225239,49.95955487,5.73171945,91.77522598,mango
89,25.0,50,27.44003279,91.34685096,6.661870999,72.50669768,muskmelon
28,36.0,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango
140,38.0,36,25.36383757,81.63895217,6.633864582,46.6352865,rice
5,36.0,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango
36,58.0,19,25.71269843,64.1123333,7.692013657,50.17067771,lentil
39,75.0,25,22.99774444,50.24218572,4.603563116,159.689339,pigeonpeas
67,58.0,44,26.82489244,78.20392774,7.093328631,153.91998069999997,jute
27,71.0,17,27.06179658,52.3003173,7.388007482999999,60.74583498,pigeonpeas
34,75.0,21,31.49338309,63.0563645,6.521217963,71.48327008,blackgram
26,75.0,22,25.17885316,68.93307305,6.54803469,35.03484812,lentil
10,27.0,38,35.38598705,90.5009667,5.254532213,90.29643888,pomegranate
5,62.0,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil
21,16.0,36,22.5526059,89.32594859999998,6.327673765,104.8955643,pomegranate
6,55.0,16,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
23,20.0,5,39.06555518,82.03812973,6.000573725,69.30772897,orange
56,61.0,17,24.42561272,62.27749066,6.577192175,63.35298768,blackgram
93,54.0,38,26.54348085,84.67353597,7.072655622,183.6222657,jute
34,60.0,24,20.12574053,24.96969858,5.659254981,100.0497183,pigeonpeas
26,75.0,21,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
7,74.0,19,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas
28,66.0,77,20.97195263,14.25803981,7.630424082999999,57.10207889,chickpea
21,25.0,38,22.5526059,89.32594859999998,6.327673765,104.8955643,pomegranate
21,26.0,26,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
4,61.0,21,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas
22,68.0,20,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans
27,120.0,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,grapes
5,21.0,38,10.01081312,90.22399223,6.22094286,119.3941064,pomegranate
60,55.0,44,24.9949957,88.95692783,7.02777956,151.4935635,jute
0,6.0,15,19.33516809,91.97978938,6.361671475,116.450422,orange
9,144.0,204,21.11478672,90.31528693,5.559363609,104.5086618,apple
2,18.0,30,18.41164435,90.65022183,6.101198974,105.1834976,mango
31,36.0,26,33.93679864,52.72170281,5.460542749,97.4611918,mango
90,50.0,37,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
97,50.0,41,24.52922681,80.54498576,7.070959995,260.2634026,jute
0,17.0,35,35.47478322,47.97230503,6.279133738,97.79072474,mango
99,57.0,38,26.75754171,81.17734011,5.960370061,272.29990560000005,rice
40,19.0,39,23.76881552,90.59810302,5.7983508000000015,102.2648546,pomegranate
26,54.0,18,28.5474135,88.9570454,6.27258822,49.4897245,mungbean
66,46.0,53,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya
23,23.0,32,34.72413192,51.4271781,5.161148592,97.31258083,mango
65,52.0,41,25.36768364,92.52054555,6.6069840860000015,107.9124111,rice
16,55.0,19,19.54314136,47.19188271,6.413543781,192.4372194,pigeonpeas
17,61.0,17,26.03026959,69.55863145,7.393210848,37.11395801,lentil
23,138.0,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,grapes
57,57.0,19,39.01793345,91.48815629,6.99223441,105.8841531,blackgram
82,30.0,48,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon
61,41.0,43,24.97178693,79.47557931,6.842966478999998,195.7571622,jute
37,43.0,20,25.93381964,68.70533022,7.080506001,51.02372773,mungbean
3,28.0,43,29.70143197,95.65754365,6.078807239,215.1968037,pomegranate
60,61.0,21,30.94908189,61.36669662,7.402891666,62.78730907,blackgram
33,75.0,25,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
54,48.0,45,42.93605359,94.09448142,6.612429546,234.8466111,papaya
100,14.0,49,29.48882958,91.07574265,6.365956657999999,26.01909355,muskmelon
23,51.0,25,28.77653519,86.69133979,6.983130466,56.12443206,mungbean
19,27.0,34,30.01592643,53.19212381,5.074272692,97.72843182,mango
13,52.0,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean
50,64.0,24,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
117,24.0,54,28.68275966,92.50969311,6.150686363999999,29.11187663,muskmelon
61,49.0,43,26.40323239,81.05635517,6.349606327,223.3671883,rice
52,62.0,19,19.04380471,68.53997144,6.12166671,155.3705624,blackgram
5,28.0,38,25.66901098,92.04670813,7.408939392000001,112.5424199,pomegranate
88,30.0,55,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon
89,20.0,51,21.81530456,87.65694462,6.399669044,55.74073582,watermelon
38,72.0,21,28.23416057,49.9921345,5.902103172,186.5008581,pigeonpeas
11,22.0,53,21.25433607,92.65058936,7.159520979,106.2784673,muskmelon
74,57.0,25,25.95263264,61.89082199,6.325235159,99.57981207,maize
42,73.0,25,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram
111,6.0,47,26.493064500000006,88.59143088,6.313512998999999,46.06382209,watermelon
105,88.0,47,27.33368994,83.67675197,5.849076099,101.0494791,banana
5,141.0,195,23.8812458,93.45067555,5.514253142,104.9116663,apple
9,56.0,17,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
95,39.0,39,23.86330467,83.15250801,5.561398642,285.2493645,jute
85,14.0,52,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
70,65.0,50,30.42012134,93.12659793,6.583528529,75.95295,papaya
15,35.0,35,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango
39,70.0,19,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
82,9.0,46,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
28,142.0,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes
78,58.0,21,26.54986394,72.89187265,5.787268394,73.33636055,maize
31,48.0,47,40.78881819,92.90951393,6.563134737,132.7923586,papaya
30,64.0,22,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
92,50.0,52,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya
93,89.0,46,27.71822477,76.57853189,6.0360792660000016,102.2099836,banana
32,24.0,7,10.35609594,93.75652041,7.796034006,101.1456947,orange
113,13.0,47,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon
56,55.0,51,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya
45,57.0,55,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya
22,51.0,24,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans
89,57.0,38,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
26,40.0,29,31.27180992,52.23810152,6.811291098,89.74409017,mango
33,77.0,21,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
109,25.0,51,28.2797367,90.38971208,6.149934034,92.82840911,muskmelon
38,58.0,17,29.84823072,60.63872613,7.491217102,46.80452595,lentil
80,30.0,50,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon
43,68.0,54,28.28222883,91.37059792,6.63016515,179.27208069999998,papaya
120,17.0,51,25.79448878,84.26830701,6.762471628999998,56.45229202,muskmelon
5,59.0,19,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
44,76.0,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram
40,37.0,26,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango
35,65.0,48,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya
22,56.0,17,27.70496805,63.20915034,7.74672376,37.46160727,blackgram
95,27.0,45,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
27,80.0,17,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram
83,23.0,52,26.89750174,83.89241484,6.463271076,43.97193745,muskmelon
32,63.0,17,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
112,69.0,23,18.66746724,71.516474,5.721667141,69.93293255,kidneybeans
30,66.0,21,25.87990287,67.55109024,6.347379185,47.89645224,pigeonpeas
82,27.0,48,26.81383586,87.21986949,6.873283991,51.70497792,watermelon
92,21.0,47,25.81692236,82.043255,6.377427122,54.82963379,watermelon
79,45.0,16,25.33797709,68.49835977,6.586244581,96.46380213,maize
83,52.0,18,25.96534238,89.77076659,6.849471704,59.46338556,maize
25,46.0,20,28.438097,83.48991368,6.267684328,52.55469976,mungbean
99,5.0,52,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
90,75.0,55,26.59580783,82.99556744,5.727469947,100.5123341,banana
22,53.0,16,24.30935081,77.32938343,6.030447288,58.99536268,mungbean
34,29.0,13,31.87859192,91.15248149,6.450640306,105.3437825,orange
12,40.0,26,27.25373364,52.66319725,5.566704378,91.87312479,mango
109,30.0,26,27.51006055,50.66687215,6.983732393,143.9955548,coffee
109,28.0,35,25.11711046,68.48030408,7.00733163,194.8773479,coffee
27,28.0,32,26.61423461,96.97300803,6.142010637,191.006688,mango
117,19.0,50,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon
30,73.0,23,18.28766124,93.48515056,6.254216611,48.60449438,lentil
34,66.0,17,32.97030511,60.18122078,7.586642101,73.44678678,blackgram
34,15.0,34,27.05826457,91.10480371,5.677282677999999,224.70069530000004,coconut
19,21.0,7,20.48954522,93.72485075,7.137136973,111.83919509999998,orange
106,10.0,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
25,22.0,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate
34,41.0,20,27.42711692,90.02696201,6.379690748,21.7508774,mungbean
92,7.0,45,26.70607759,81.14149505,6.944640222,51.51033554,muskmelon
24,59.0,24,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas
83,48.0,16,22.69657794,72.81088865,6.028321557999999,256.9964761,maize
2,26.0,26,28.89409382,54.80750249,6.472774648,94.76322976,mango
27,67.0,22,25.2653291,67.10004577,6.958054839,48.33941188,lentil
95,12.0,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,muskmelon
23,63.0,16,24.70626432,68.26854183,6.0521848810000005,53.12442925,blackgram
55,45.0,17,26.16985907,71.96246617,6.247040422,79.84925393,maize
25,70.0,19,26.45288458,68.65257,7.235070264,144.68613359999995,blackgram
27,67.0,24,23.45379018,46.48714759,7.10959773,150.87122019999995,pigeonpeas
25,77.0,17,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram
87,29.0,49,23.2801227,94.94330457,7.12222562,111.1382096,muskmelon
83,25.0,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon
100,73.0,54,25.56703012,75.94067692,5.590236025,102.7867717,banana
6,18.0,30,24.17298839,62.504574,5.583370042,257.0343554,mango
90,39.0,36,24.44743944,82.286484,6.7693455,190.9684885,jute
31,16.0,25,28.91862016,48.13974548,5.075504537,97.01331604,mango
74,35.0,18,17.57445618,54.10774582,8.255450758,77.81891424,maize
18,17.0,31,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
83,10.0,53,24.92994759,85.00802358,6.195142279,48.75859458,muskmelon
52,65.0,20,19.45339934,18.23490739,8.380185271,75.6317566,blackgram
16,38.0,25,32.27652024,50.19368841,5.316875978000001,95.99487068,mango
97,22.0,45,25.28784623,89.63667876,6.765094963999998,58.28697664,muskmelon
120,25.0,47,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon
112,73.0,54,27.19711629,77.39706290000002,6.200111067999999,99.46950465,banana
71,64.0,55,28.2974764,91.1422824,6.141502001,182.4482352,papaya
100,14.0,53,23.17403323,87.88255345,6.6587699910000016,160.6217342,watermelon
6,58.0,23,26.58972517,66.14007674,6.139215944,50.90994463,lentil
24,80.0,25,16.71170642,19.17651433,5.635993966,96.77285817,pigeonpeas
13,61.0,23,18.29783597,69.6897615,7.629910252999999,49.39111479,pigeonpeas
16,65.0,20,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas
29,78.0,21,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram
82,14.0,48,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon
37,73.0,25,29.50304807,63.46513414,5.560224582999999,189.5208915,lentil
93,58.0,37,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
16,78.0,21,32.27652024,50.19368841,5.316875978000001,95.99487068,blackgram
116,24.0,47,25.37601283,80.99313508,6.65398725,57.23028471,muskmelon
36,59.0,21,34.53823889,39.04468913,5.617008201,168.5948318,kidneybeans
120,19.0,53,25.79448878,84.26830701,6.762471628999998,56.45229202,muskmelon
113,21.0,25,26.02241444,55.83288958,6.245858905,176.90209,coffee
82,23.0,42,29.01207743,77.95192527,5.674403358999999,90.43495443,rice
42,55.0,52,27.74274761,68.53997144,7.0758864720000005,71.78615328,papaya
11,72.0,22,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans
92,14.0,47,29.01207743,35.95192527,5.674403358999999,90.43495443,watermelon
118,88.0,53,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana
4,20.0,27,28.93270187,47.94053996,5.664587011,99.9834242,mango
20,40.0,26,27.81005614,51.59445462,4.74910393,95.89898581,mango
28,35.0,21,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
9,61.0,15,23.66457347,61.12719405,7.352401887,99.36898373,lentil
88,48.0,36,25.36768364,72.52054555,6.6069840860000015,107.9124111,rice
22,38.0,26,27.25373364,52.66319725,5.566704378,91.87312479,mango
99,57.0,38,26.75754171,81.17734011,7.960370061,272.29990560000005,rice
25,53.0,25,28.438097,83.48991368,6.267684328,52.55469976,mungbean
23,35.0,24,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans
54,65.0,16,18.2356751,19.68538502,6.967843048,83.74879344,blackgram
39,23.0,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
60,55.0,44,26.80079604,83.5951224,5.108681786,284.4364567,rice
86,50.0,21,21.54156232,59.64024162,6.803931519,109.7515385,maize
55,67.0,20,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram
120,23.0,47,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon
78,43.0,16,19.97215954,57.68272924,6.596060648,60.65171481,maize
54,57.0,47,27.92765919,91.55594211,6.721835879,149.91075569999995,papaya
14,8.0,36,21.92513945,94.46485312,7.051654924,111.71620159999998,pomegranate
89,57.0,35,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
78,45.0,42,21.32376327,83.00320459,7.283736617000001,192.3197536,rice
8,23.0,6,25.51618488,94.33465411,6.015672239,135.1272491,orange
52,56.0,15,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram
80,18.0,55,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon
107,31.0,29,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
82,52.0,45,27.34585147,78.48738349999998,6.281069505,92.15524332,rice
19,122.0,201,21.17089176,90.23730166,5.895319002000001,123.6495149,grapes
76,58.0,45,20.08369642,83.29114712,5.842317989,172.0540491,jute
